ID#,Country,SERIES          SH,SHOT,YEAR,MON,DAY,SITE,LAT,LONG,HOB,YD-MN,YIELD,DATE,MON_NUM,HOB_ft
605,USA,Bowline,Vise,1969,JAN,30,NTS-YF,37.05331,-116.02925,-454.06,20,12,1/30/1969,1,-138.4329268
384,USA,Whetstone,Auk,1964,OCT,2,NTS-YF,37.07792,-116.0085,-452.38,0,12,10/2/1964,10,-137.9207317
983,USA,Phalanx,Manteca,1982,DEC,10,NTS-YF,43:29.3,-116.0719,-413,20,12,12/10/1982,12,-125.9146341
392,USA,Whetstone,Crepe,1964,DEC,5,NTS-YF,37.11442,-116.05344,-404.2,20,12,12/5/1964,12,-123.2317073
391,USA,Whetstone,Handcar,1964,NOV,5,NTS-YF,37.17436,-116.06703,-402.95,12,12,11/5/1964,11,-122.8506098
670,USA,Mandrel,Diana Mist,1970,FEB,11,NTS-RM,37.20128,-116.20522,-402.02,0,12,2/11/1970,2,-122.5670732
344,USA,Niblick,Shoal,1963,OCT,26,null,39.2002,-118.3803,-370,12,12,10/26/1963,10,-112.804878
460,USA,Flintlock,Cyclamen,1966,MAY,5,NTS-YF,37.05061,-116.03786,-304.97,12,12,5/5/1966,5,-92.97865854
382,USA,Whetstone,Guanay,1964,SEP,4,NTS-YF,37.01758,-116.02269,-260.97,0,12,9/4/1964,9,-79.56402439
1003,INDIA,Shakti-98,Shakti II,1998,MAY,11,POK,27.072,71.761,-150,12,12,5/11/1998,5,-45.73170732
1001,INDIA,Pokhran I,Pokhran I,1974,MAY,18,POK,27.095,71.752,-107,12,12,5/18/1974,5,-32.62195122
383,USSR,1971,,1971,OCT,9,STS-SU,49.97789,77.64144,0,12,12,10/9/1971,10,0
67,FRANCE,1976,Menelas,1976,JUL,11,PMU-R,-21.863,-138.786,0,5,12,7/11/1976,7,0
90,FRANCE,1978,Eumee,1978,DEC,19,PMU-R,-21.768,-138.934,0,5,12,12/19/1978,12,0
610,USSR,1978,,1978,OCT,15,STS-D,49.73667,78.11111,0,0.001,12,10/15/1978,10,0
646,USSR,1979,,1979,JUL,18,STS-SU,49.919,77.812,0,0.001,12,7/18/1979,7,0
730,USSR,1981,,1981,JUN,30,STS-D,49.7675,78.08083,0,0.001,12,6/30/1981,6,0
774,USSR,1982,,1982,SEP,21,STS-D,49.77917,78.12472,0,0.001,12,9/21/1982,9,0
22,USSR,1955,(Joe 16),1955,AUG,2,STS,50,78,2.5,12,12,8/2/1955,8,0.762195122
29,USA,Snapper,Easy,1952,MAY,7,NTS-YF,37.0531,-116.1056,90,12,12,5/7/1952,5,27.43902439
89,USA,Plumbbob,Boltzmann,1957,MAY,28,NTS-YF,37.0947,-116.0236,150,12,12,5/28/1957,5,45.73170732
35,FRANCE,1970,Eridan,1970,JUN,24,PMU-DE,-21.83,-138.88,220,12,12,6/24/1970,6,67.07317073
96,USSR,1961,,1961,SEP,10,NZ-CB,70.7,54.6,390,12,12,9/10/1961,9,118.902439
113,USA,Plumbbob,Newton,1957,SEP,16,NTS-YF,37.0867,-116.0236,460,12,12,9/16/1957,9,140.2439024
116,USA,Plumbbob,Charleston,1957,SEP,28,NTS-YF,37.1347,-116.0408,460,12,12,9/28/1957,9,140.2439024
4,CHINA,,,1966,OCT,27,LN,41.5,88.5,569,12,12,10/27/1966,10,173.4756098
52,USSR,1957,,1957,DEC,28,STS,50,78,615,12,12,12/28/1957,12,187.5
210,USSR,1962,,1962,NOV,14,STS,50,78,660,12,12,11/14/1962,11,201.2195122
65,USSR,1958,,1958,MAR,20,STS,50,78,1015,12,12,3/20/1958,3,309.4512195
215,USA,Nougat,Cimarron,1962,FEB,23,NTS-YF,37.12886,-116.04831,-304.8,11.9,11.9,2/23/1962,2,-92.92682927
283,USA,Dominic I,Bumping,1962,OCT,6,JO,15,-169,3050,11.3,11.9,10/6/1962,10,929.8780488
132,USA,Hardtack I,Tobacco,1958,MAY,30,EN,11.6633,162.23,2.7,11.6,11.6,5/30/1958,5,0.823170732
45,UK,Julin,Bristol,1991,NOV,26,NTS-YF,37.09649,-116.06961,-457,0,11,11/26/1991,11,-139.3292683
510,USA,Latchkey,Umber,1967,JUN,29,NTS-YF,37.02856,-116.02261,-310.24,10,11,6/29/1967,6,-94.58536585
312,USA,Storax,Gerbil,1963,MAR,29,NTS-YF,37.04172,-116.01839,-279.5,0,11,3/29/1963,3,-85.21341463
643,USA,Mandrel,Cruet,1969,OCT,29,NTS-YF,37.1215,-116.12775,-263.65,11,11,10/29/1969,10,-80.38109756
258,USA,Nougat,Daman I,1962,JUN,21,NTS-YF,37.04306,-116.03025,-260.4,0,11,6/21/1962,6,-79.3902439
492,USA,Latchkey,Ward,1967,FEB,8,NTS-YF,37.16753,-116.04714,-257.25,0,11,2/8/1967,2,-78.42987805
279,USA,Storax,Peba,1962,SEP,20,NTS-YF,37.05506,-116.02928,-241.38,0,11,9/20/1962,9,-73.59146341
301,USA,Storax,Numbat,1962,DEC,12,NTS-YF,37.04611,-116.01561,-231.95,0,11,12/12/1962,12,-70.71646341
542,USSR,1977,,1977,JUL,30,STS-D,49.75056,78.04917,0,0.001,11,7/30/1977,7,0
23,CHINA,,,1978,MAR,15,LN,41.5,88.5,0,6,11,3/15/1978,3,0
154,FRANCE,1985,Talaos,1985,JUN,3,PMU-R,-21.816,-138.897,0,5,11,6/3/1985,6,0
896,USSR,1987,,1987,MAR,12,STS-B,49.93528,78.82889,0,0.001,11,3/12/1987,3,0
139,USA,Hardtack I,Linden,1958,JUN,18,EN,11.5442,162.3564,2.5,11,11,6/18/1958,6,0.762195122
30,USA,Snapper,Fox,1952,MAY,25,NTS-YF,37.0956,-116.1056,90,11,11,5/25/1952,5,27.43902439
108,USA,Plumbbob,Galileo,1957,SEP,2,NTS-YF,37.0531,-116.1025,150,11,11,9/2/1957,9,45.73170732
112,USA,Plumbbob,Fizeau,1957,SEP,14,NTS-YF,37.0336,-116.0314,150,11,11,9/14/1957,9,45.73170732
49,FRANCE,1973,Euterpe,1973,JUL,21,PMU-DI,-21.83,-138.88,220,11,11,7/21/1973,7,67.07317073
166,USSR,1962,,1962,AUG,27,STS,50,78,245,11,11,8/27/1962,8,74.69512195
104,USA,Plumbbob,Doppler,1957,AUG,23,NTS-YF,37.0867,-116.0236,460,11,11,8/23/1957,8,140.2439024
38,USA,Upshot-Knothole,Dixie,1953,APR,6,NTS-YF,37.0847,-116.018,1830,11,11,4/6/1953,4,557.9268293
223,USA,Nougat,Dormouse Prime,1962,APR,5,NTS-YF,37.0445,-116.02353,-261.03,10.6,10.6,4/5/1962,4,-79.58231707
353,USA,Niblick,Oconto,1964,JAN,23,NTS-YF,37.12642,-116.03633,-264.69,10.5,10.5,1/23/1964,1,-80.69817073
404,USA,Whetstone,Merlin,1965,FEB,16,NTS-YF,37.05164,-116.02381,-296.14,10.1,10.1,2/16/1965,2,-90.28658537
453,USSR,1974,Kama-1,1974,JUL,8,null,53.7,55.1,-2130,10,10,7/8/1974,7,-649.3902439
440,USSR,1973,Kama-2,1973,OCT,26,null,53.65,55.4,-2030,10,10,10/26/1973,10,-618.902439
554,USSR,1977,Galit,1977,SEP,30,null,47.897,48.161,-1500,10,10,9/30/1977,9,-457.3170732
438,USSR,1973,Sapfir-2,1973,SEP,30,null,51.65,54.55,-1145,10,10,9/30/1973,9,-349.0853659
509,USSR,1976,,1976,MAR,29,null,47.897,48.133,-990,10,10,3/29/1976,3,-301.8292683
330,USSR,1969,,1969,SEP,26,null,45.848,42.6,-725,10,10,9/26/1969,9,-221.0365854
857,USSR,1984,Kvarts-4,1984,SEP,17,null,55.834,87.526,-560,10,10,9/17/1984,9,-170.7317073
33,UK,Guardian,Dutchess,1980,OCT,24,NTS-YF,37.07458,-115.99926,-426.72,0,10,10/24/1980,10,-130.097561
569,USA,Bowline,Tanya,1968,JUL,30,NTS-YF,37.13322,-116.08225,-381,20,10,7/30/1968,7,-116.1585366
209,USA,Nougat,Dormouse,1962,JAN,30,NTS-YF,37.04683,-116.03947,-363.14,0,10,1/30/1962,1,-110.7134146
612,USA,Bowline,Barsac,1969,MAR,20,NTS-YF,37.022,-116.03019,-304.13,0,10,3/20/1969,3,-92.72256098
623,USA,Bowline,Tapper,1969,JUN,12,NTS-YF,37.00883,-116.03031,-303,0,10,6/12/1969,6,-92.37804878
23,UK,Storax,Tendrac,1962,DEC,7,NTS-YF,37.05175,-116.02931,-302.67,0,10,12/7/1962,12,-92.27743902
547,USA,Crosstie,Milk Shake,1968,MAR,25,NTS-FF,36.87172,-115.93114,-264.57,0,10,3/25/1968,3,-80.66158537
462,USA,Flintlock,Tapestry,1966,MAY,12,NTS-YF,37.13428,-116.07111,-247.19,0,10,5/12/1966,5,-75.36280488
602,USA,Bowline,Packard,1969,JAN,15,NTS-YF,37.14792,-116.06567,-246.89,10,10,1/15/1969,1,-75.27134146
2,FRANCE,Gerboise,Gerboise Blanche,1960,APR,1,AL-R,26.1661,-0.1025,0,0,10,4/1/1960,4,0
5,FRANCE,,Agate,1961,NOV,7,AL-IE,24.0571,5.0521,0,0,10,11/7/1961,11,0
174,USSR,1962,,1962,SEP,18,STS,50,78,0,,10,9/18/1962,9,0
7,FRANCE,,Emeraude,1963,MAR,18,AL-IE,24.0413,5.0521,0,10,10,3/18/1963,3,0
12,FRANCE,,Turquoise,1964,NOV,28,AL-IE,24.0418,5.0416,0,0,10,11/28/1964,11,0
16,FRANCE,,Tourmaline,1965,DEC,1,AL-IE,24.0437,5.0469,0,10,10,12/1/1965,12,0
261,USSR,1966,,1966,AUG,19,STS-D,49.83056,78.10139,0,0.001,10,8/19/1966,8,0
286,USSR,1967,,1967,SEP,22,STS-SU,49.95964,77.69106,0,10,10,9/22/1967,9,0
341,USSR,1969,,1969,DEC,29,STS-D,49.73222,78.10444,0,0.001,10,12/29/1969,12,0
404,USSR,1972,,1972,JUL,27,NZ-SS,70.8,53.8,0,0.001,10,7/27/1972,7,0
532,USSR,1976,,1976,DEC,30,STS-D,49.78028,78.03667,0,0.001,10,12/30/1976,12,0
514,USSR,1976,,1976,JUN,9,STS-B,49.99361,79.02444,0,0.001,10,6/9/1976,6,0
538,USSR,1977,,1977,APR,25,STS-D,49.81333,78.10861,0,0.001,10,4/25/1977,4,0
140,FRANCE,1983,Battos,1983,JUL,20,PMU-R,-21.8,-138.9,0,5,10,7/20/1983,7,0
967,USSR,1989,,1989,FEB,17,STS-D,49.82778,78.05972,0,0.001,10,2/17/1989,2,0
2,UK,Totem,Totem T1,1953,OCT,14,SAU-EF,-28.6985,132.3716,31,10,10,10/14/1953,10,9.451219512
9,UK,Buffalo,Buffalo R4/Breakaway,1956,OCT,22,SAU-MR,-29.8929,131.6048,31,10,10,10/22/1956,10,9.451219512
19,USSR,1954,(Joe 14?),1954,OCT,30,STS,50,78,55,10,10,10/30/1954,10,16.76829268
92,USA,Plumbbob,Wilson,1957,JUN,18,NTS-YF,37.1347,-116.0408,150,10,10,6/18/1957,6,45.73170732
98,USA,Plumbbob,Kepler,1957,JUL,24,NTS-YF,37.095,-116.103,150,10,10,7/24/1957,7,45.73170732
199,USSR,1962,,1962,OCT,31,STS,50,78,690,10,10,10/31/1962,10,210.3658537
125,USSR,1961,,1961,OCT,19,STS-GZ,50.45,77.75,710,0.001,10,10/19/1961,10,216.4634146
101,USSR,1961,,1961,SEP,13,STS-GZ,50.45,77.75,710,0.001,10,9/13/1961,9,216.4634146
188,USSR,1962,,1962,OCT,14,STS,50,78,725,0.001,10,10/14/1962,10,221.0365854
153,USSR,1962,,1962,AUG,7,STS,50,78,0,9.9,9.9,8/7/1962,8,0
99,USA,Plumbbob,Owens,1957,JUL,25,NTS-YF,37.1347,-116.0408,150,9.7,9.7,7/25/1957,7,45.73170732
22,UK,Nougat,Pampas,1962,MAR,1,NTS-YF,37.04128,-116.02867,-363.14,9.5,9.5,3/1/1962,3,-110.7134146
732,USSR,1981,,1981,JUL,17,STS-D,49.80139,78.13139,-146,0.001,9.3,7/17/1981,7,-44.51219512
186,USSR,1962,,1962,OCT,10,STS,50,78,665,9.2,9.2,10/10/1962,10,202.7439024
556,USA,Crosstie,Clarksmobile,1968,MAY,17,NTS-YF,37.12006,-116.05883,-472.65,20,9,5/17/1968,5,-144.1006098
787,USA,Toggle,Angus               S,1973,APR,25,NTS-YF,06:57.3,-116.02844,-452.63,0,9,4/25/1973,4,-137.9969512
695,USA,Mandrel,Hudson Moon,1970,MAY,26,NTS-RM,37.1826,-116.2134,-422.45,0,9,5/26/1970,5,-128.7957317
842,USA,Bedrock,Edam,1975,APR,24,NTS-YF,46:33.9,-116.08739,-411.48,20,9,4/24/1975,4,-125.4512195
974,USA,Praetorian,Monterey,1982,JUL,29,NTS-YF,27:19.6,-116.07497,-400,20,9,7/29/1982,7,-121.9512195
682,USA,Mandrel,Snubber,1970,APR,21,NTS-YF,37.05489,-115.98811,-343.5,12.7,9,4/21/1970,4,-104.7256098
687,USA,Mandrel,Hod-A (Green),1970,MAY,1,NTS-YF,37.136,-116.035,-265.18,0,9,5/1/1970,5,-80.84756098
306,USA,Storax,Acushi,1963,FEB,8,NTS-YF,37.04614,-116.02108,-260.87,0,9,2/8/1963,2,-79.53353659
345,USA,Niblick,Anchovy,1963,NOV,14,NTS-YF,37.03953,-116.01842,-260.25,0,9,11/14/1963,11,-79.3445122
374,USA,Niblick,Dub,1964,JUN,30,NTS-YF,37.17442,-116.05639,-258.56,11.7,9,6/30/1964,6,-78.82926829
572,USA,Bowline,Diana Moon,1968,AUG,27,NTS-FF,36.87722,-115.93108,-242.01,0,9,8/27/1968,8,-73.78353659
224,USA,Nougat,Passaic,1962,APR,6,NTS-YF,37.11767,-116.044,-233.48,0,9,4/6/1962,4,-71.18292683
127,USA,Hardtack I,Wahoo,1958,MAY,16,EN,11.3447,162.1789,-150,9,9,5/16/1958,5,-45.73170732
371,USSR,1971,,1971,MAY,25,STS-D,49.80417,78.145,0,0.001,9,5/25/1971,5,0
540,USSR,1977,,1977,JUN,29,STS-B,49.99944,78.86667,0,0.001,9,6/29/1977,6,0
107,FRANCE,1980,Ilus,1980,JUN,21,PMU-R,-21.8,-138.9,0,5,9,6/21/1980,6,0
42,FRANCE,1971,Japet,1971,JUL,4,PMU-DE,-21.83,-138.88,230,9,9,7/4/1971,7,70.12195122
90,USSR,1961,,1961,SEP,4,STS-GZ,50.45,77.74,725,9,9,9/4/1961,9,221.0365854
72,USSR,1958,,1958,OCT,4,NZ,73,55,800,9,9,10/4/1958,10,243.902439
317,USSR,1968,,1968,DEC,18,STS-D,49.74083,78.08778,-194,0.001,8.9,12/18/1968,12,-59.14634146
675,USA,Mandrel,Cyathus,1970,MAR,6,NTS-YF,37.02311,-116.09175,-289.56,8.7,8.7,3/6/1970,3,-88.2804878
784,USSR,1982,Vega,1982,OCT,16,null,46.766,48.288,-1100,8.5,8.5,10/16/1982,10,-335.3658537
814,USSR,1983,Vega,1983,SEP,24,null,46.749,48.303,-1100,8.5,8.5,9/24/1983,9,-335.3658537
816,USSR,1983,Vega,1983,SEP,24,null,46.766,48.274,-1070,8.5,8.5,9/24/1983,9,-326.2195122
785,USSR,1982,Vega,1982,OCT,16,null,46.76,48.3,-1060,8.5,8.5,10/16/1982,10,-323.1707317
738,USSR,1981,Vega,1981,SEP,26,null,46.79,48.313,-1050,8.5,8.5,9/26/1981,9,-320.1219512
739,USSR,1981,Vega,1981,SEP,26,null,46.771,48.304,-1050,8.5,8.5,9/26/1981,9,-320.1219512
812,USSR,1983,Vega,1983,SEP,24,null,46.788,48.297,-1050,8.5,8.5,9/24/1983,9,-320.1219512
811,USSR,1983,Vega,1983,SEP,24,null,46.783,48.315,-1050,8.5,8.5,9/24/1983,9,-320.1219512
697,USSR,1980,Vega-1,1980,OCT,8,null,46.757,48.275,-1025,8.5,8.5,10/8/1980,10,-312.5
926,USSR,1987,Batolit-2,1987,OCT,3,null,47.6,56.2,-1000,8.5,8.5,10/3/1987,10,-304.8780488
783,USSR,1982,Vega,1982,OCT,16,null,46.752,48.258,-990,8.5,8.5,10/16/1982,10,-301.8292683
650,USSR,1979,Kimberlit-4,1979,AUG,12,null,61.803,122.43,-980,8.5,8.5,8/12/1979,8,-298.7804878
815,USSR,1983,Vega,1983,SEP,24,null,46.754,48.289,-950,8.5,8.5,9/24/1983,9,-289.6341463
813,USSR,1983,Vega,1983,SEP,24,null,46.767,48.31,-920,8.5,8.5,9/24/1983,9,-280.4878049
768,USSR,1982,Rift-3,1982,JUL,30,null,53.8,104.15,-860,8.5,8.5,7/30/1982,7,-262.195122
948,USSR,1988,Rubin-1,1988,SEP,6,null,61.361,48.092,-800,8.5,8.5,9/6/1988,9,-243.902439
888,USSR,1985,Agat,1985,JUL,18,null,65.994,41.038,-770,8.5,8.5,7/18/1985,7,-234.7560976
847,USSR,1984,Kvarts-3,1984,AUG,25,null,61.9,72.1,-725,8.5,8.5,8/25/1984,8,-221.0365854
546,USSR,1977,Meteorit-3,1977,AUG,20,null,64.108,99.558,-600,8.5,8.5,8/20/1977,8,-182.9268293
653,USSR,1979,Kimberlit-3,1979,SEP,6,null,64.11,99.562,-600,8.5,8.5,9/6/1979,9,-182.9268293
747,USSR,1981,Shpat-2,1981,OCT,22,null,63.8,97.55,-580,8.5,8.5,10/22/1981,10,-176.8292683
776,USSR,1982,Rift-4,1982,SEP,25,null,64.35,91.8,-550,8.5,8.5,9/25/1982,9,-167.6829268
544,USSR,1977,Meteorit-5,1977,AUG,10,null,50.955,110.983,-490,8.5,8.5,8/10/1977,8,-149.3902439
228,USSR,1962,,1962,DEC,25,NZ,73,55,990,8.5,8.5,12/25/1962,12,301.8292683
219,USA,Nougat,Brazos,1962,MAR,8,NTS-YF,37.12217,-116.04889,-256.34,8.4,8.4,3/8/1962,3,-78.15243902
206,USSR,1962,,1962,NOV,4,STS,50,78,600,8.4,8.4,11/4/1962,11,182.9268293
217,USSR,1962,,1962,DEC,20,NZ,73,55,1070,8.3,8.3,12/20/1962,12,326.2195122
220,USSR,1962,,1962,DEC,23,NZ,73,55,1470,8.3,8.3,12/23/1962,12,448.1707317
708,USSR,1980,Batolit-1,1980,NOV,1,null,60.8,97.55,-720,8,8,11/1/1980,11,-219.5121951
804,USA,Arbor,Husky Ace,1973,OCT,12,NTS-RM,48:33.7,-116.20317,-415.66,0,8,10/12/1973,10,-126.7256098
1035,USA,Charioteer,Roquefort,1985,OCT,16,NTS-YF,38:19.7,-116.12138,-415,20,8,10/16/1985,10,-126.5243902
1092,USA,Cornerstone,Palisade-3          SS,1989,MAY,15,NTS-YF,34:57.5,-116.12089,-404,0,8,5/15/1989,5,-123.1707317
1010,USA,Fusileer,Duoro,1984,JUN,20,NTS-YF,00:32.8,-116.04306,-379.78,20,8,6/20/1984,6,-115.7865854
589,USA,Bowline,Knife B,1968,NOV,15,NTS-YF,37.02614,-116.03325,-362.94,0,8,11/15/1968,11,-110.652439
761,USA,Grommet,Zinnia,1972,MAY,17,NTS-YF,37.12056,-116.08789,-322.78,0,8,5/17/1972,5,-98.40853659
332,USA,Niblick,Pekan,1963,AUG,12,NTS-YF,37.04169,-116.01564,-302.27,0,8,8/12/1963,8,-92.1554878
318,USA,Storax,Gundi Prime,1963,MAY,9,NTS-YF,37.0494,-116.01559,-271.73,0,8,5/9/1963,5,-82.8445122
349,USA,Niblick,Sardine             S,1963,DEC,4,NTS-YF,37.03958,-116.02939,-262,0,8,12/4/1963,12,-79.87804878
340,USA,Niblick,Grunion,1963,OCT,11,NTS-YF,37.03733,-116.02117,-261.31,0,8,10/11/1963,10,-79.66768293
234,USA,Nougat,Paca,1962,MAY,7,NTS-YF,37.04656,-116.025,-258.32,0,8,5/7/1962,5,-78.75609756
220,USA,Nougat,Hognose,1962,MAR,15,NTS-YF,37.04397,-116.03103,-240.33,0,8,3/15/1962,3,-73.27134146
245,USA,Nougat,White,1962,MAY,25,NTS-YF,37.12483,-116.052,-192.63,0,8,5/25/1962,5,-58.72865854
135,USA,Hardtack I,Umbrella,1958,JUN,8,EN,11.3808,162.2192,-50,8,8,6/8/1958,6,-15.24390244
405,USSR,1972,,1972,AUG,16,STS-D,49.77056,78.05722,0,8,8,8/16/1972,8,0
13,CHINA,,,1972,JAN,7,LN,41.5,88.5,0,8,8,1/7/1972,1,0
505,USSR,1975,,1975,DEC,13,STS-D,49.81333,78.10861,0,0.001,8,12/13/1975,12,0
480,USSR,1975,,1975,JUN,30,STS-B,49.98556,78.89694,0,0.001,8,6/30/1975,6,0
545,USSR,1977,,1977,AUG,17,STS-D,49.83083,78.11389,0,0.001,8,8/17/1977,8,0
91,FRANCE,1979,Penthesilee,1979,MAR,1,PMU-R,-21.8,-138.9,0,5,8,3/1/1979,3,0
93,FRANCE,1979,Agapenor,1979,MAR,24,PMU-R,-21.806,-138.933,0,5,8,3/24/1979,3,0
679,USSR,1980,,1980,APR,10,STS-D,49.7825,78.05722,0,0.001,8,4/10/1980,4,0
116,FRANCE,1981,Clymene,1981,APR,10,PMU-L,-21.795,-138.946,0,5,8,4/10/1981,4,0
748,USSR,1981,,1981,NOV,20,STS-D,49.73667,78.10417,0,0.001,8,11/20/1981,11,0
771,USSR,1982,,1982,AUG,31,STS-B,49.91417,78.76139,0,0.001,8,8/31/1982,8,0
1112,USA,Sculpin,Coso-Gray           SS,1991,MAR,8,NTS-YF,30:16.7,-116.07403,0,0,8,3/8/1991,3,0
39,CHINA,,,1992,SEP,25,LN-A,41.716,88.336,0,5,8,9/25/1992,9,0
205,FRANCE,1995,Thetis,1995,SEP,5,PMU-L,-21.85,-138.84,0,5,8,9/5/1995,9,0
3,UK,Totem,Totem T2,1953,OCT,26,SAU-EF,-28.7123,132.3773,31,8,8,10/26/1953,10,9.451219512
78,USA,Redwing,Blackfoot,1956,JUN,11,EN,11.5511,162.3586,60,8,8,6/11/1956,6,18.29268293
57,USA,Teapot,Bee,1955,MAR,22,NTS-YF,37.0947,-116.0239,150,8,8,3/22/1955,3,45.73170732
117,USA,Plumbbob,Morgan,1957,OCT,7,NTS-YF,37.1347,-116.0408,150,8,8,10/7/1957,10,45.73170732
59,FRANCE,1974,Maquis,1974,JUL,25,PMU,-21.83,-138.88,250,8,8,7/25/1974,7,76.2195122
10,USA,Ranger,Baker,1951,JAN,28,NTS-FF,36.8,-115.95,330,8,8,1/28/1951,1,100.6097561
12,USA,Ranger,Baker-2,1951,FEB,2,NTS-FF,36.8,-115.95,340,8,8,2/2/1951,2,103.6585366
184,USSR,1962,,1962,OCT,9,STS,50,78,645,8,8,10/9/1962,10,196.6463415
195,USSR,1962,,1962,OCT,28,STS,50,78,645,7.8,7.8,10/28/1962,10,196.6463415
193,USSR,1962,,1962,OCT,28,STS,50,78,670,7.8,7.8,10/28/1962,10,204.2682927
245,USSR,1965,Butan,1965,JUN,10,null,52.9,56.5,-1350,7.6,7.6,6/10/1965,6,-411.5853659
327,USSR,1969,Grifon-2,1969,SEP,8,null,57.22,55.417,-1210,7.6,7.6,9/8/1969,9,-368.902439
326,USSR,1969,Grifon-1,1969,SEP,2,null,57.22,55.393,-1210,7.6,7.6,9/2/1969,9,-368.902439
494,USSR,1975,Gorizont-3,1975,SEP,29,null,69.578,90.337,-830,7.6,7.6,9/29/1975,9,-253.0487805
462,USSR,1974,Gorizont-1,1974,AUG,29,null,67.085,62.625,-590,7.6,7.6,8/29/1974,8,-179.8780488
456,USSR,1974,Gorizont-2,1974,AUG,14,null,68.903,75.823,-550,7.6,7.6,8/14/1974,8,-167.6829268
553,USSR,1977,Meteorit-4,1977,SEP,10,null,57.251,106.551,-540,7.6,7.6,9/10/1977,9,-164.6341463
485,USSR,1975,Gorizont-4,1975,AUG,12,null,70.763,126.953,-500,7.6,7.6,8/12/1975,8,-152.4390244
295,USSR,1968,,1968,JAN,7,STS-D,49.75389,78.04694,0,0.001,7.5,1/7/1968,1,0
530,USA,Crosstie,Hupmobile,1968,JAN,18,NTS-YF,37.14558,-116.06567,-246.89,7.4,7.4,1/18/1968,1,-75.27134146
155,USSR,1962,,1962,AUG,18,STS,50,78,710,7.4,7.4,8/18/1962,8,216.4634146
211,USA,Nougat,Armadillo,1962,FEB,9,NTS-YF,37.04358,-116.03894,-239.69,7.1,7.1,2/9/1962,2,-73.07621951
643,USSR,1979,Galit,1979,JUL,14,null,47.88,48.12,-980,0.001,7,7/14/1979,7,-298.7804878
929,USA,Quicksilver,Burzet,1979,AUG,3,NTS-YF,00:53.3,-116.06989,-450,20,7,8/3/1979,8,-137.195122
851,USA,Anvil,Marsh,1975,SEP,6,NTS-YF,34:03.4,-116.02831,-427.21,0,7,9/6/1975,9,-130.2469512
743,USA,Grommet,Cathay,1971,OCT,8,NTS-YF,37.11378,-116.03733,-377.95,0,7,10/8/1971,10,-115.2286585
476,USA,Latchkey,Derringer,1966,SEP,12,NTS-FF,36.87694,-115.95061,-255.12,7.8,7,9/12/1966,9,-77.7804878
486,USA,Latchkey,New Point,1966,DEC,13,NTS-FF,36.87725,-115.93789,-243.84,0,7,12/13/1966,12,-74.34146341
313,USA,Storax,Ferret Prime,1963,APR,5,NTS-YF,37.03733,-116.02392,-241.55,0,7,4/5/1963,4,-73.64329268
501,USA,Latchkey,Chocolate,1967,APR,21,NTS-YF,37.01928,-116.03742,-240.45,0,7,4/21/1967,4,-73.30792683
415,USA,Whetstone,Tee,1965,MAY,7,NTS-YF,37.14036,-116.06664,-190.2,7,7,5/7/1965,5,-57.98780488
284,USA,Storax,Roanoke,1962,OCT,12,NTS-YF,37.12275,-116.05081,-154.53,0,7,10/12/1962,10,-47.11280488
179,USSR,1962,,1962,SEP,25,STS,50,78,0,7,7,9/25/1962,9,0
511,USSR,1976,,1976,APR,21,STS-D,49.75472,78.1075,0,0.001,7,4/21/1976,4,0
512,USSR,1976,,1976,APR,21,STS-B,49.90056,78.83083,0,0.001,7,4/21/1976,4,0
516,USSR,1976,,1976,JUL,23,STS-D,49.74333,78.05167,0,0.001,7,7/23/1976,7,0
644,USSR,1979,Galit,1979,JUL,14,null,47.88,48.12,0,0.001,7,7/14/1979,7,0
645,USSR,1979,Galit,1979,JUL,14,null,47.88,48.12,0,0.001,7,7/14/1979,7,0
753,USSR,1981,,1981,DEC,22,STS-D,49.83417,78.08028,0,0.001,7,12/22/1981,12,0
29,CHINA,,,1982,OCT,5,LN,41.5,88.5,0,3,7,10/5/1982,10,0
54,USA,Teapot,Tesla,1955,MAR,1,NTS-YF,37.1255,-116.0475,90,7,7,3/1/1955,3,27.43902439
252,USSR,1965,,1965,DEC,24,STS-D,49.81167,78.1075,0,0.001,6.7,12/24/1965,12,0
469,USSR,1974,,1974,DEC,16,STS-D,49.76778,78.08167,0,0.001,6.7,12/16/1974,12,0
189,USSR,1962,,1962,OCT,20,STS,50,78,635,6.7,6.7,10/20/1962,10,193.597561
415,USSR,1972,Region-4,1972,OCT,3,null,46.853,44.938,-490,6.6,6.6,10/3/1972,10,-149.3902439
406,USSR,1972,Region-3,1972,AUG,20,null,49.4,48.142,-490,6.6,6.6,8/20/1972,8,-149.3902439
418,USSR,1972,Region-5,1972,NOV,24,null,51.842,64.21,-425,6.6,6.6,11/24/1972,11,-129.5731707
53,FRANCE,1973,Tamara,1973,AUG,28,PMU,-21.83,-138.88,250,6,6.6,8/28/1973,8,76.2195122
124,USSR,1961,,1961,OCT,17,STS-GZ,50.45,77.75,505,6.6,6.6,10/17/1961,10,153.9634146
346,USSR,1970,,1970,MAR,27,STS-D,49.74444,78.00333,0,0.001,6.5,3/27/1970,3,0
208,USA,Nougat,Agouti,1962,JAN,18,NTS-YF,37.04725,-116.03436,-260.95,6.4,6.4,1/18/1962,1,-79.55792683
429,USSR,1973,Meridian-3,1973,AUG,15,null,42.775,67.408,-610,6.3,6.3,8/15/1973,8,-185.9756098
